legacy_batch_source,new_stage_batch,source_file,legacy_table_name,record_key,legacy_dedupe_key,target_schema,target_table,migration_priority,payload_kind,title_or_key,planned_batch08_action
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,النظام القانوني للأراضي الأميرية في فلسطين,9e651a769b8bd444,assistant,,P1,legacy_json_content_record,النظام القانوني للأراضي الأميرية في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,22f00baba79dacc0,assistant,,P1,legacy_json_content_record,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,7d82f9598a552f81,assistant,,P1,legacy_json_content_record,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني (1858),9594c00de73f7b0f,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني (1858),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني (1858),667e23b41acc7c1b,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني (1858),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,14a1263f75465ea4,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,4dee384006942af6,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,12fa12a29e7aec2b,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف - محمد قدري باشا,d53a12793659c105,assistant,,P1,legacy_json_content_record,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف - محمد قدري باشا,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية,7ca0bdbeca04114c,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,التنظيم القانوني للأراضي في فلسطين (1858 - الحاضر),e765acff172b8539,assistant,,P1,legacy_json_content_record,التنظيم القانوني للأراضي في فلسطين (1858 - الحاضر),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف,22b8d943624675ee,assistant,,P1,legacy_json_content_record,قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,نظام الوقف الذري في فلسطين,7c36c9700af4abff,assistant,,P1,legacy_json_content_record,نظام الوقف الذري في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الانتداب البريطاني - قانون الأوقاف 1922,44e737a7ccc3780f,assistant,,P1,legacy_json_content_record,الانتداب البريطاني - قانون الأوقاف 1922,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية - المادة 1: تعريف الوقف,9bb2ef6105dd0fb9,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 1: تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية - المادة 5: شروط صحة الوقف,5b134fc2b7d77d60,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 5: شروط صحة الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المجلة العدلية (مجلة الأحكام العدلية),5ea3672713681996,assistant,,P1,legacy_json_content_record,المجلة العدلية (مجلة الأحكام العدلية),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون أملاك الغائبين - الأوقاف,ff12287480bd21a3,assistant,,P1,legacy_json_content_record,قانون أملاك الغائبين - الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون أملاك الغائبين الإسرائيلي 1950 - التعريف,fb3fde96dfc5ee09,assistant,,P1,legacy_json_content_record,قانون أملاك الغائبين الإسرائيلي 1950 - التعريف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,f6ec320415877fb7,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,8eda2eb6bdf9dc3e,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 36: حقوق المتولي,3b9cfed853a1c6c5,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 36: حقوق المتولي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,8c5955e389b1e544,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني - المادة 4: الأراضي الموقوفة,07c703d5b8df191d,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 4: الأراضي الموقوفة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأراضي العثماني 1858,a085361f34cf0436,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني 1858,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الأردني - المادة 10: إدارة الأوقاف,407292d8e8fbcc61,assistant,,P1,legacy_json_content_record,قانون الأوقاف الأردني - المادة 10: إدارة الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الأردني - المادة 15: صلاحيات المتولي,cbea432a19212d52,assistant,,P1,legacy_json_content_record,قانون الأوقاف الأردني - المادة 15: صلاحيات المتولي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الأردني - المادة 20: الإشراف على الأوقاف,e173027106afa1dd,assistant,,P1,legacy_json_content_record,قانون الأوقاف الأردني - المادة 20: الإشراف على الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الأردني - المادة 2: تعريف الوقف الخيري,c9974e6923a05761,assistant,,P1,legacy_json_content_record,قانون الأوقاف الأردني - المادة 2: تعريف الوقف الخيري,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الأردني - المادة 3: الوقف الذري,5c4265e67023611e,assistant,,P1,legacy_json_content_record,قانون الأوقاف الأردني - المادة 3: الوقف الذري,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الأردني رقم 23 لسنة 1964 - المادة 1: التعاريف,c64597c81b10b7d0,assistant,,P1,legacy_json_content_record,قانون الأوقاف الأردني رقم 23 لسنة 1964 - المادة 1: التعاريف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف الفلسطيني رقم 2 لسنة 2014,a7feacc9ac126431,assistant,,P1,legacy_json_content_record,قانون الأوقاف الفلسطيني رقم 2 لسنة 2014,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م وتعديلاته,0a872a52e5a39c0d,assistant,,P1,legacy_json_content_record,قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م وتعديلاته,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف,1ae8401d21b823f8,assistant,,P1,legacy_json_content_record,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قرار بقانون 2018 - المادة 10: حماية الأوقاف,3f1657ea42e3bc75,assistant,,P1,legacy_json_content_record,قرار بقانون 2018 - المادة 10: حماية الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قرار بقانون 2018 - المادة 5: المجلس الأعلى للأوقاف,5c3b23c5cd84553b,assistant,,P1,legacy_json_content_record,قرار بقانون 2018 - المادة 5: المجلس الأعلى للأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,قرار بقانون رقم 1 لسنة 2018 - المادة 2: أهداف الوزارة,e62ff31459b196c0,assistant,,P1,legacy_json_content_record,قرار بقانون رقم 1 لسنة 2018 - المادة 2: أهداف الوزارة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية - كتاب الوقف,f9554712bb02823f,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - كتاب الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية - المادة 2: أركان الوقف,e7b057fbd56a5112,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 2: أركان الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية - المادة 3: شروط الواقف,b7b77061bdf0f0fa,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 3: شروط الواقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,مجلة الأحكام العدلية - المادة 6: استبدال الوقف,87029937a4a7000f,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 6: استبدال الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,اختبار التصنيف 3,3eb71a69cf9851c7,assistant,,P1,legacy_json_content_record,اختبار التصنيف 3,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الإشراف المعاصر على العقارات الوقفية,3ba0d972c82d02aa,assistant,,P1,legacy_json_content_record,الإشراف المعاصر على العقارات الوقفية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,اختبار timestamp,e1090c9946311a25,assistant,,P1,legacy_json_content_record,اختبار timestamp,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأوقاف في الدولة العثمانية,c73c2ede08f1ede7,assistant,,P1,legacy_json_content_record,الأوقاف في الدولة العثمانية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأوقاف في الدولة العثمانية,ac1c30930322a672,assistant,,P1,legacy_json_content_record,الأوقاف في الدولة العثمانية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الحاج أمين الحسيني - رئيس المجلس الإسلامي,9328992723d3c426,assistant,,P1,legacy_json_content_record,الحاج أمين الحسيني - رئيس المجلس الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المجلس الإسلامي الأعلى (فلسطين),31d7aef4cb8db2a8,assistant,,P1,legacy_json_content_record,المجلس الإسلامي الأعلى (فلسطين),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,متصرفية القدس أواخر العهد العثماني,9a42cfa5312d690b,assistant,,P1,legacy_json_content_record,متصرفية القدس أواخر العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,اختبار التصنيف 2,1629d030752b447d,assistant,,P1,legacy_json_content_record,اختبار التصنيف 2,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأم - الإمام الشافعي - محمد بن إدريس الشافعي,9c02c9e1c8d9faf7,assistant,,P1,legacy_json_content_record,الأم - الإمام الشافعي - محمد بن إدريس الشافعي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,العدل والإنصاف في معرفة أصول الفقه والاختلاف - أبو يعقوب يوسف بن إبراهيم الوارجلاني,ed0d98d5a472f1d6,assistant,,P1,legacy_json_content_record,العدل والإنصاف في معرفة أصول الفقه والاختلاف - أبو يعقوب يوسف بن إبراهيم الوارجلاني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المبسوط - السرخسي - شمس الأئمة محمد بن أحمد السرخسي,38222b8085bfee41,assistant,,P1,legacy_json_content_record,المبسوط - السرخسي - شمس الأئمة محمد بن أحمد السرخسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المغني - ابن قدامة المقدسي - موفق الدين عبد الله بن أحمد بن قدامة المقدسي,3b2e111488301a00,assistant,,P1,legacy_json_content_record,المغني - ابن قدامة المقدسي - موفق الدين عبد الله بن أحمد بن قدامة المقدسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف الإسلامي بين النظرية والتطبيق - حسن عبد الله الأمين - حسن عبد الله الأمين,8862742312bbe58d,assistant,,P1,legacy_json_content_record,الوقف الإسلامي بين النظرية والتطبيق - حسن عبد الله الأمين - حسن عبد الله الأمين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",ba35387842945121,assistant,,P1,legacy_json_content_record,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,اختبار التصنيف,96bf169425b78e27,assistant,,P1,legacy_json_content_record,اختبار التصنيف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,ناظر الوقف,0e9998b696991b6b,assistant,,P1,legacy_json_content_record,ناظر الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,وقف (إسلام),7fe15ce0819ed453,assistant,,P1,legacy_json_content_record,وقف (إسلام),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,Mamluk and Ottoman Endowment Deeds as a Source for Geographical-Historical Research: The Waqfiyya of Haseki Sultan (1552 CE),4425f64367d7a90b,assistant,,P1,legacy_json_content_record,Mamluk and Ottoman Endowment Deeds as a Source for Geographical-Historical Research: The Waqfiyya of Haseki Sultan (1552 CE),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,اختبار المستخدم,965a7fefb15c0f4b,assistant,,P1,legacy_json_content_record,اختبار المستخدم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأرشيف العثماني بأيدٍ فلسطينية.. وثائق تثبت ملكية الأراضي,37864bb5f74ca1f7,assistant,,P1,legacy_json_content_record,الأرشيف العثماني بأيدٍ فلسطينية.. وثائق تثبت ملكية الأراضي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,وثائق الملكية الفلسطينية في الأرشيف العثماني,71c6a0c4d07b43f0,assistant,,P1,legacy_json_content_record,وثائق الملكية الفلسطينية في الأرشيف العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف ودوره في تنمية المجتمع - عبد العزيز الخياط,a2c8ba50fc624bed,assistant,,P1,legacy_json_content_record,الوقف ودوره في تنمية المجتمع - عبد العزيز الخياط,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,صيغ تمويلية مستحدثة للأوقاف - عبد الله بن منصور الغفيلي,6d8ccf93cfda2532,assistant,,P1,legacy_json_content_record,صيغ تمويلية مستحدثة للأوقاف - عبد الله بن منصور الغفيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,أرشيفات القدس الإسلامية - مصادر لمسألة الوقف,24937c47a516b41d,assistant,,P1,legacy_json_content_record,أرشيفات القدس الإسلامية - مصادر لمسألة الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,أقدم وقف موثق في العالم (القرن 9 الميلادي),10b8db790c9b5ed0,assistant,,P1,legacy_json_content_record,أقدم وقف موثق في العالم (القرن 9 الميلادي),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,أوقاف القدس - الأوقاف الصلاحية,4e0e2b3e5a0563f1,assistant,,P1,legacy_json_content_record,أوقاف القدس - الأوقاف الصلاحية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,أوقاف القدس - الزوايا والتكايا,5f26cb7a3ce1b748,assistant,,P1,legacy_json_content_record,أوقاف القدس - الزوايا والتكايا,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,أوقاف القدس - المدارس الوقفية,fa120efa2dbc44fd,assistant,,P1,legacy_json_content_record,أوقاف القدس - المدارس الوقفية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,أوقاف القدس التاريخية - المسجد الأقصى,2c3c6c816e7ecca8,assistant,,P1,legacy_json_content_record,أوقاف القدس التاريخية - المسجد الأقصى,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأوقاف الإسلامية في القدس الشريف - كامل جميل العسلي,10f947a4d41472df,assistant,,P1,legacy_json_content_record,الأوقاف الإسلامية في القدس الشريف - كامل جميل العسلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأوقاف بعد 1967 - الاحتلال الإسرائيلي,3c5e13519fb35b40,assistant,,P1,legacy_json_content_record,الأوقاف بعد 1967 - الاحتلال الإسرائيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأوقاف في الضفة الغربية - الإدارة الأردنية,d977358bf095f880,assistant,,P1,legacy_json_content_record,الأوقاف في الضفة الغربية - الإدارة الأردنية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الحاج أمين الحسيني - رئيس المجلس الإسلامي,469d241fd77142d0,assistant,,P1,legacy_json_content_record,الحاج أمين الحسيني - رئيس المجلس الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المجلس الإسلامي الأعلى - الصلاحيات,7e60bba35237b4ef,assistant,,P1,legacy_json_content_record,المجلس الإسلامي الأعلى - الصلاحيات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,ترميم المسجد الأقصى - الفترة البريطانية,f7ff2ed4d6d79b78,assistant,,P1,legacy_json_content_record,ترميم المسجد الأقصى - الفترة البريطانية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,حارة المغاربة - الهدم,0e868c7c9ed8a564,assistant,,P1,legacy_json_content_record,حارة المغاربة - الهدم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,وقف أبو مدين الغوث - القدس,b2ed56ae63f55aa5,assistant,,P1,legacy_json_content_record,وقف أبو مدين الغوث - القدس,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,إعلام الموقعين عن رب العالمين - ابن القيم,ac417468ba54799d,assistant,,P1,legacy_json_content_record,إعلام الموقعين عن رب العالمين - ابن القيم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأشباه والنظائر - السيوطي,c62204b8e1d59689,assistant,,P1,legacy_json_content_record,الأشباه والنظائر - السيوطي,stage_all_then_promote_p1_knowledge
